tweets,label
RT @Avaaz: Let's tell the truth about #Brexit -- share this to help promote a more honest conversation across Britain: https://t.co/Lthi0je…,leave
Gordon Brown on how the EU provides MORE jobs and MORE opportunities in Britain: https://t.co/FQawugtf9k,leave
"RT @UKLabourIN: ""In 1980s, what stood between our communities &amp; further devastation was EU structural, regional &amp; social funds"" https://t.c…",stay
"RT @UKLabourIN: ""All my political life I've fought for jobs. And for jobs we need to send exports to where we sell most: the EU."" https://t…",leave
"RT @UKLabourIN: We should be leading in Europe, not leaving it - Gordon Brown. Agree with Gordon? RT https://t.co/ddNs5r1QOH",leave
RT @NWStrongerIn: There is no route to greater employment for young people that doesn't lead through the European Union - Gordon Brown http…,leave
"RT @UKLabourIN: America, Australia, the Commonwealth all say Britain should Remain. Only Donald Trump says leave - Gordon Brown https://t.c…",stay
RT @UKLabourIN: The biggest job creator over the next 10 years will be the single market of the EU - Gordon Brown. https://t.co/fhQ2i84wuE,leave
"RT @StrongerInPress: Gordon Brown: If you vote to Remain, Labour will fight for stronger workers' rights across Europe #StrongerIn",stay
"RT @StrongerInPress: Gordon Brown: Australia, the US, the Commonwealth all want us to stay in Europe. Only Trump wants us to leave #Stronge…",stay
"RT @TheresaMEP: ""The biggest job creator over the next 10 years will be the EU and the single market"" - Gordon Brown #VoteRemain #EUref #Te…",stay
"RT @TheGreenParty: It's barely been mentioned in the #EURef debate, but #June23 is the green decision of a lifetime. #GreenerIN
https://t.c…",stay
RT @LibDems: Britain is at its best working together in Europe. Let's not cut ourselves off from the world. #INtogether https://t.co/oaxHLl…,stay
"RT @UKLabour: In seven days we'll be voting Remain for jobs, workers' rights, lower prices &amp; our NHS. RT if you are too #EUref https://t.co…",stay
RT @UKLabourIN: LIVE: Gordon Brown &amp; John McDonnell are making Labour's case for remaining in the EU: https://t.co/pt0j0YmY3q https://t.co/…,stay
Not ONE prominent health organisation has backed Leave campaign’s claims on NHS. NOT ONE. https://t.co/JMO0nw8N1W https://t.co/O1c7z7pYNE,stay
RT @MENnewsdesk: Six reasons why Greater Manchester is better off in Europe https://t.co/F3XPPMgL6k,stay
RT @LivEchonews: Why staying in Europe is right for the New Liverpool https://t.co/5ym3OG5SSW,stay
RT @GaryLineker: Wonderful piece by AA Gill. https://t.co/jk82NrjfsF,leave
RT @StrongerInPress: And the Liverpool Echo's come out https://t.co/DHPDsawdSK,leave
"RT @unitetheunion: 1 week to go 
VIDEO: Len McCluskey’s #EUref message – Vote jobs, Vote rights #VoteRemain https://t.co/uQgoiYX7et https:/…",stay
"RT @weareeuropeuk: Giving this a tweet, thanks to @StrongerIn @StrongerInPress https://t.co/k26qfXqD6G",leave
"John Semtanu, the Archbishop of York, slams the Leave campaign’s “streets of gold” promises:
https://t.co/tPmRMX6QAb",stay
"RT @WalesOnline: Western Mail front page for Monday June 13
#EUref https://t.co/zHzhv11TV8",stay
RT @NEStrongerIn: Remain is the best thing for the North East. The Newcastle Journal backs @StrongerIn this morning https://t.co/pbgeUE2Por,stay
RT @MENnewsdesk: The front page of today's Manchester Evening News https://t.co/YVNd2JEioS https://t.co/K2Kf6u6fiy,leave
RT @TheVoiceNews: A vote to remain in the EU protects rights of black workers and challenges discrimination. Out tomorrow #StrongerIn https…,stay
RT @RealMattLucas: Remain,stay
"Mark Carney, Bank of England Governor, is clear: leaving Europe could mean recession. Leaving is a leap in the dark https://t.co/azKuJyiB03",leave
"RT @UKLabour: This time next week, vote for jobs, workers' rights, lower prices &amp; our NHS. Vote Remain. RT ↓
#LabourInForBritain https://t.…",stay
RT @CraigBennett3: This appeared in a Dutch newspaper today. It's very touching. Always have liked the Dutch. #VoteRemain #EUref https://t.…,stay
"New Statesman: ""peace &amp; prosperity our ancestors strove for are too often taken for granted"" https://t.co/zPHowAAvHr https://t.co/bzjnPHwUFA",leave
"RT @UKLabourIN: Jeremy Corbyn, the entire shadow cabinet &amp; trade union leaders are voting to Remain in the EU. With us? RT https://t.co/We8…",stay
Not ONE prominent health organisation has backed Leave campaign’s claims on NHS. NOT ONE. https://t.co/JMO0nw8N1W https://t.co/kBk61dACCX,stay
"RT @BBCNews: Leaving EU would be ""grave threat"" to local economies, 10 Labour city leaders say #EUref
https://t.co/phXSujWQon https://t.co/…",leave
Manchester Evening News backs Remain #StrongerIN https://t.co/KtwqQmJOOB,stay
Strong endorsement from The Journal: they're backing Remain because it's 'best for the North East' https://t.co/rn7OTmPxdD,stay
"Economic experts the FT says leaving Europe would ""would be a gratuitous act of self-harm."" https://t.co/MxgRiZ90Vj https://t.co/AkPqmY469i",leave
"RT @StrongerInPress: Michael Howard asked on @BBCBreakfast if leaving EU will affect UK economy and jobs. His answer: ""nobody knows"" #Stron…",leave
Important endorsement from The Voice Newspaper - they're backing Remain to protect the rights of black workers. https://t.co/hL1VsGvnKL,stay
"RT @wdjstraw: Lamont, Lawson, Howard &amp; IDS must know they're losing the argument when they attack Bank of England's independence &amp; integrit…",stay
"""The vote must be “Remain”.” Economic experts @FT know UK jobs are only safe if we REMAIN: https://t.co/MxgRiZ90Vj https://t.co/83xljFjJ4h",stay
"“We are Great Britain."" @FT says vote REMAIN: https://t.co/MxgRiZ90Vj https://t.co/YRsmf57nsc",stay
"The Archbishop of York warns: the Leave campaign's promises of ""streets of gold"" are not what they seem:
https://t.co/DYzsuoxsHv",stay
.@pitchfork on how #Brexit would damage UK music - from live gigs to EU arts funding: https://t.co/MFTBnAo5PO https://t.co/TLAyzJmSRL,stay
"Michael Gove dismisses the chaos Brexit would cause as “bumps in the road” - but these ""bumps"" would hit UK families
https://t.co/i9bkWI554T",leave
"Rolls-Royce, which accounts for 1 in every £50 of UK exports, says it would be hit by Brexit https://t.co/bQTwr2Ju67 https://t.co/XuQ29X0WbR",leave
"WATCH: Rolls-Royce boss on why one of UK’s biggest exporters is backing a vote to REMAIN in Europe:
https://t.co/q6enI4qlwa",stay
"RT @ben4ipswich: MG says ""there will be bumps in the road"" come #Brexit. Michael - those ""bumps"" - they're my constituents' jobs.",stay
"WATCH: Rolls-Royce chief on #Brexit: ""we're going to be held back by uncertainty"":
https://t.co/Cq3ooNLqQC",stay
Our NHS is already stretched. Experts say the economic damage from Brexit would hit it hard https://t.co/JMO0nwqoqw https://t.co/9pHE9Pi0Zb,stay
"“Music, culture, traveling, discovering: That’s what makes us Europeans.” Vote REMAIN: https://t.co/MFTBnAFHeo https://t.co/jw57gYsGI4",stay
"#Brexit would ""limit any company's ability to plan &amp; budget for the future"" Rolls-Royce boss https://t.co/bQTwr2Ju67 https://t.co/t9E4b9nn8t",leave
"Brexit cost to NHS could be 1/4 of its annual budget within 4 years, new analysis shows: https://t.co/50EtSrXxeq https://t.co/AP2qcBYK60",stay
The BMJ break with tradition to declare their position: vote REMAIN on 23 June for our NHS. https://t.co/JMO0nwqoqw https://t.co/qw1ATUbJHH,stay
"""Do I trust them or do I trust you?"" Important #bbcqt moment as Leave are called out on inaccurate science claims.
https://t.co/KQhGzbItKz",stay
British Medical Journal are the latest independent experts to say our NHS is stronger IN:  https://t.co/JMO0nwqoqw https://t.co/HCgqyAzn0x,stay
"Summary of #bbcqt: Gove tries to dismiss ""the bumps in the road"" from leaving. Audience members explain how that will hit their daily lives.",stay
"RT @wdjstraw: IFS: Brexit would not make £8bn available for NHS https://t.co/faNI1xscJi &lt;&lt; Gove on such shaky ground, it's virtually an ear…",leave
"From more jobs &amp; lower prices to safer streets and workplaces, being in the EU is great for everyone: https://t.co/dHyUQpE0RU #bbcqt",stay
Being in Europe gives the UK more influence in the world. Leaving would mean cutting ourselves off. #bbcqt,stay
"The choice facing Britain is clear: Britain #StrongerIn Europe, or a leap into the dark https://t.co/sDAlD5WTFW #bbcqt",stay
"RT @wdjstraw: ""Wolf in sheeps' clothing"" says audience member of Michael Gove. #StrongerIn #bbcqt",stay
Obama: “The European Union doesn’t moderate British influence – it magnifies it.” Britain is #Strongerin https://t.co/WWgioH9b8f #bbcqt,stay
"RT @wdjstraw: Gove completely disingenuous. No saving if we leave the EU, only a cost. IFS says public finances hit by up to £40bn #Stronge…",stay
"RT @UKLabourIN: The Leave campaign has been told that they shouldn't use this ""misleading"" £350m sum. #bbcqt https://t.co/4gAB3sACGz",stay
If only every partnership worked this well: we get almost £10 back for every £1 put into the EU https://t.co/mHA6MowEJP #bbcqt,leave
RT @StrongerInPress: Leaving the EU will create a £40bn hole in our public finances. There's no saving #StrongerIn #bbcqt,stay
The IFS say our economy will be hit and we'll be less well off if we leave. #bbcqt,stay
"Gove: ""If we leave the European Union there'll be bumps in the road, inevitably"". Don't risk it. Vote Remain. #bbcqt
https://t.co/McGd7K1s8d",stay
"RT @wdjstraw: Bank of England says there would be a recession, wages &amp; jobs would fall, inflation would rise, mortgage rates up #StrongerIn…",stay
"No, Michael. If the EU wanted to scrap or otherwise change our EU budget rebate, Britain could veto it. #bbcqt https://t.co/HMSpo70AXW",leave
Gove is misleading the British public by using a figure that has been universally discredited. #bbcqt https://t.co/Wwf8KlyLmn,stay
"Mark Carney, Governor of the Bank of England is clear: a vote to leave could mean higher mortgage rates. #bbcqt https://t.co/8DE8d9J8V5",stay
RT @StrongerInPress: The Bank of England says mortgage rates will rise if we leave the EU #bbcqt,stay
The Bank of England is clear: leaving Europe could push up prices. Vote remain to keep prices low. https://t.co/QsE3GT7HLA #bbcqt,stay
RT @UKLabour: We’re standing up for the jobs and rights millions of us depend upon - which are only guaranteed by the EU. #EUref https://t.…,stay
"EU membership means that 15,000 students a year study abroad. Inside Europe means more opportunities for young people. #Strongerin #bbcqt",stay
"From China &amp; India to USA &amp; Italy, world leaders agree that the UK is better off IN. https://t.co/o9PcwO0yQw https://t.co/mcgFhN5F1U #bbcqt",leave
"Gove said ppl who wanted to ""pull up barriers"" were ""poisoning"" immigration debate. What does he say now? #bbcqt https://t.co/3Agqsq80et",stay
"Being in Europe gives people from the UK the right to work, live, travel and study abroad. #bbcqt",leave
Bosses from EIGHTEEN different industries have said we're better off IN Europe. The business view is clear. #bbcqt https://t.co/I1tr06MhQY,leave
"Here's what #Brexit would mean for Britain, according to independent economists. Pls RT. #bbcqt https://t.co/fKII5tWeSz",stay
"Britain gets £66 million investment from the EU EVERY DAY into UK, creating jobs &amp; boosting growth. #bbcqt  https://t.co/9B0TdR5wBS",stay
RT @BBCRealityCheck: Turkey is still a long way off joining the EU: https://t.co/5mGWWymiVZ #EUref #bbcqt,stay
RT @wdjstraw: Australia has double the number of immigrants per head as the UK under their points-based system #StrongerIn #bbcqt,stay
RT @wdjstraw: Michael Gove admits that it would take four years to leave the EU. Four years of chaos &amp; uncertainty #StrongerIn #bbcqt,stay
RT @catherinemep: Under EU law we have the European Arrest Warrant which we use to deport 1000s of criminal each year. Just ask police offi…,leave
Undecided in the referendum? Here are SIX reasons why we all have a brighter future by staying IN Europe. https://t.co/17jwWNYaSS #bbcqt,stay
RT @StrongerInPress: Gove said we wouldn't leave in this parliament - he's just making it up #StrongerIn #bbcqt,stay
"In just a year, Gove's tone on immigration has changed completely. #bbcqt https://t.co/3Agqsq80et",leave
We can't tackle big issues in isolation - it's just not that simple. Wrecking our economy through #Brexit will NOT tackle immigration #bbcqt,leave
RT @StrongerInPress: Migration Watch say @vote_leave's plan would increase immigration #StrongerIn #bbcqt,stay
"RT @wdjstraw: Split in Vote Leave: Gove scaremongering says Turkey ""inevitably"" joining. Not what Boris says... #bbcqt https://t.co/TKOWsje…",stay
FACT CHECK: Australia has double the immigration the UK has. #bbcqt,stay
Wrong. The UK can refuse entry on the grounds of public security and we have done so thousands of times. #bbcqt https://t.co/HMSpo70AXW,stay
Former CRE head is clear - leaving Europe will NOT solve immigration issues: https://t.co/BVEeqk3sVi https://t.co/NC9OzKSEn1 #bbcqt,stay
Let's be clear: wrecking our economy by leaving the Single Market is NOT the way to tackle immigration. #bbcqt,stay
"What has the EU ever done for us? How about these: dozens of positive, uplifting reasons to vote REMAIN #bbcqt . https://t.co/dHyUQpE0RU",stay
No evidence at all from Michael Gove's claims on Turkey. Scaremongering. #bbcqt,leave
RT @StrongerInPress: Britain has a veto over all 34 accession chapters. And then we have another veto at the end. Turkey isn't joining the…,stay
RT @StrongerInPress: We have a veto over new countries joining the EU #StrongerIn #bbcqt,stay
RT @UKLabourIN: The Leave campaign is trying to mislead and scare voters about Turkey joining the EU - Britain has a veto. #bbcqt https://t…,stay
